Word,Occurrences,TotalSteps
delivering,1,11
exchanged,3,28
source,1,9
peculiar,9,96
mantelpiece,2,22
possessed,32,379
nap,5,51
study,28,361
toasting,2,4
peck,5,68
much,373,5866
rustic,1,17
carpeted,1,16
values,1,15
mercenary,5,25
career,1,13
sweetheart,1,12
contents,1,11
flinging,1,10
venerable,5,28
dug,2,13
sobbing,7,38
composed,14,109
careless,4,34
loses,2,8
slouching,1,3
invention,3,22
parlor,40,425
applied,1,22
hatbrim,2,23
convinced,1,20
tice,1,19
praising,1,18
patronage,1,17
piazza,1,16
pledge,1,15
fearful,3,24
amid,1,13
hanged,3,27
measures,2,19
dazzling,2,19
doins,1,9
precipitately,5,33
orders,7,42
needful,1,6
cherished,8,88
busts,3,42
lauries,49,555
lamps,3,13
stagger,1,1
youths,1,21
log,2,21
hiccough,1,19
boarding,1,18
amie,1,17
palais,1,16
hustling,1,15
indulge,6,41
angles,1,13
propped,2,13
noter,1,11
coachman,1,10
salute,1,9
prefer,7,66
poetic,2,21
duties,10,70
literary,9,82
charged,2,22
independence,8,82
feeling,121,1462
tie,10,92
papas,1,20
block,1,19
manager,1,18
quieter,1,17
penwipers,1,16
bumblebee,1,15
liveliest,2,15
tribute,2,14
lovable,2,17
merrycle,1,11
expecting,3,24
desk,15,59
lessened,3,22
susie,3,9
brushed,4,29
cups,6,26
impressive,3,22
notes,7,63
piling,1,2
born,14,142
discharged,1,22
compartment,1,21
subjugated,1,20
manages,1,19
parti,1,18
rakish,1,17
oppress,2,20
boiling,2,23
efface,1,14
nephews,3,22
englishwoman,1,12
spun,3,15
fuzzy,1,10
pans,1,9
bridal,9,81
benignant,3,27
affairs,12,115
grateful,39,412
particle,10,111
eating,10,121
admitted,1,2
america,8,100
adoration,2,20
loquacity,1,18
languages,3,22
squeal,1,16
cheerfulness,3,24
practical,1,14
raged,1,13
grieving,1,12
warningly,2,14
approvingly,5,34
parliamentary,1,9
crisp,1,8
hannahs,10,73
scarum,3,26
ho,2,11
sniffed,3,24
roderigo,12,33
continued,15,195
manner,51,708
almonds,1,29
submit,2,29
laden,1,27
rhythmic,1,26
hoard,1,25
beanstalks,1,24
frenchman,3,31
romp,1,22
pondering,1,21
dowagers,1,20
prospective,1,19
highest,3,34
fountain,3,29
promising,4,42
wheedlesome,4,43
tail,5,41
nibble,1,13
cones,3,14
chagrin,1,11
squeak,1,10
winkle,7,21
sermon,6,52
lesson,24,331
latin,5,38
blessings,8,69
reading,18,222
thoughtful,7,117
hands,139,2063
dishes,9,119
opener,1,15
sanskrit,1,14
deck,2,14
magnanimous,1,12
closely,6,31
mallet,1,10
(a,1,9
daisey,2,12
freshly,4,31
stale,2,12
vitals,1,5
wailing,3,14
must,126,1174
turn,54,552
kettle,2,5
unmistakable,2,15
ditto,3,15
moaned,1,12
mold,3,15
squall,2,13
stains,2,13
blessed,12,62
bride,8,42
lords,4,28
accused,3,21
recitation,1,4
angrily,3,18
furniture,5,39
brush,4,29
mole,1,28
regretting,1,27
unconditional,1,26
unsentimental,1,25
outspread,1,24
revolution,1,23
coaxing,1,22
eminently,1,21
goings,1,20
averted,1,19
crutches,1,18
hardship,1,17
preposterous,1,16
eliott,2,16
beach,3,28
charter,1,13
forethought,3,24
magpie,1,11
yonder,1,10
meditated,1,9
bitterness,6,56
portentous,1,7
outside,10,106
refreshment,6,84
younger,10,92
conquer,5,37
handkerchiefs,6,62
you,2186,31904
hamburg,1,24
subterranean,1,23
respecting,1,22
gif,12,54
embracing,1,20
artless,3,27
attribute,1,18
whisk,3,29
scared,2,19
lovelier,1,15
guarded,1,14
polished,2,25
confidential,6,52
using,2,25
lavished,2,11
carriage,21,157
suddenly,48,551
softens,1,7
evidently,14,125
arranged,12,149
burst,23,310
stiff,13,171
naughty,13,216
she,2280,38137
quadroon,2,23
dess,1,21
inmates,1,20
unfitted,1,19
den,3,20
colliery,1,17
reformers,1,16
remedied,2,19
witnesses:,1,14
ebony,2,21
perturbed,3,26
consolation,5,35
helping,12,108
forbidden,4,43
amiss,4,39
lifeless,2,19
marred,2,21
tower,9,73
potion,1,4
tin,10,90
wood,9,81
which,611,8606
wholesale,2,19
garcon,1,17
providing,1,16
hardhearted,1,15
avenue,1,14
inherited,2,19
straightened,1,12
guidebooks,1,11
hammer,1,10
gravity,5,31
purpose,12,63
waits,2,19
late,35,178
shower,7,41
angels,11,104
amys,78,688
read,117,1002
please,88,819
surmount,1,28
walled,1,27
delightsome,1,26
returns,1,25
resignation,5,38
stalk,1,23
unpinned,1,22
coil,1,21
healths,1,20
lor,1,19
consoled,4,40
bodyguard,1,17
picking,7,64
plunged,2,26
baked,2,16
count,13,82
lincoln,2,13
scold,5,57
elated,1,10
concerts,3,44
preparatory,2,24
tip,2,27
invited,12,135
needed,31,500
twelve,13,186
tent,6,73
provide,2,28
large,16,306
retiring,1,28
benediction,1,27
pirouettes,1,26
meteor,1,25
azalea,1,24
allayed,1,23
hail,2,29
specimen,1,21
wrinkle,1,20
frequency,1,19
climbed,5,51
conscientious,1,17
line,9,90
violets,2,22
succeeding,3,20
lugged,1,13
president,7,26
surveying,7,74
fairylike,1,10
fidgety,6,51
happening,2,17
close,26,335
groaned,6,64
express,15,244
handkerchief,15,223
parts,13,152
sooner,10,173
never,375,6758
vaguely,1,31
luster,1,30
cardiglias,1,29
prinked,1,28
buttercups,1,27
subjects,2,32
moneybags,1,25
nargerie,1,24
urged,2,32
hundreds,3,33
(i,1,21
sealing,3,22
sicker,4,22
pausing,6,66
intentions,4,43
creamy,1,16
copiously,1,15
valued,6,81
newspaper,5,51
lot,5,44
tossing,5,45
failures,7,70
pleaded,6,79
ferrule,1,8
brackets,1,7
genuine,10,182
richness,2,15
happened,34,536
wrapped,5,106
costumes,4,65
else,42,778
charger,1,21
omniboos,1,20
requiem,2,20
nymph,1,18
ignorance,1,17
des,1,16
willow,1,15
stirring,3,26
galloped,3,26
symptoms,2,13
angelo,1,11
plagued,2,13
plumfield,8,100
tis,2,10
advertisements,2,9
successful,4,38
unworldly,3,21
lattice,1,4
five,27,308
curse,2,13
disturbed,15,160
cowley,1,18
fruitful,1,17
thrice,1,16
burial,1,15
avigdors,1,14
espousing,1,13
bearlike,1,12
venture,5,22
beast,2,15
steal,3,20
patriotic,1,8
record,3,27
fountains,1,6
exciting,6,45
lingy,1,4
rubbish,11,81
touch,15,134
nose,35,254
juice,1,25
jo),1,24
rippled,1,23
detriment,2,24
coattails,1,21
stifling,1,20
subjective,1,19
principle,1,18
civilly,2,24
brushes,1,16
punching,1,15
innocence,1,14
weakened,2,19
sweep,4,33
suppressed,4,25
practicing,3,24
speeches,7,56
low,28,282
institution,4,41
luxurious,4,51
capital,18,217
steam,2,16
ornament,7,87
hoped,20,322
gowns,10,115
sheaf,1,22
wool,1,21
climate,3,22
opportunely,1,19
sixpence,2,20
beseeching,1,17
healthy,6,35
deception,1,15
working,16,90
described,2,20
mirror,5,29
bitterly,8,53
passion,14,115
hiss,2,10
puckered,1,8
russets,2,22
cabalistic,1,6
sword,3,31
glittering,2,7
unfashionable,2,18
forgot,52,718
trotting,3,36
goods,1,28
circumspection,1,27
pension,1,26
usurper,1,25
transparent,3,28
overwhelmingly,1,23
dangerous,3,26
twittery,1,21
smother,1,20
oblige,1,19
hens,2,24
translated,1,17
swore,1,16
cooking,6,56
devereux,2,15
unbroken,4,37
possession,11,135
fidgets,3,34
pacify,1,10
order,38,460
pops,1,8
dew,3,41
zara,11,25
real,31,441
party,55,667
since,41,719
atmosphere,5,80
hair,103,1815
trod,1,19
docility,2,19
tireless,1,17
agility,1,16
harrowing,1,15
insinuating,1,14
indulging,1,13
intruder,2,18
sabbath,2,16
dished,1,10
straw,2,12
chilly,5,36
princess,3,20
john,159,1388
sash,4,11
unexpected,12,93
consents,1,3
hurt,29,233
opened,36,365
plaid,1,21
daisies,3,24
prompt,1,19
enjoys,2,20
arrives,1,17
unfledged,1,16
endless,2,16
airing,4,29
throwing,8,35
shirked,1,12
becomes,6,58
enter,4,20
failing,4,41
prettiest,3,19
assumed,7,57
bidden,2,14
assume,2,10
soberly,15,188
sweet,69,828
are,487,6093
shall,247,3444
relatives,1,24
uplifted,1,23
cease,1,22
trample,1,21
darning,2,21
impending,1,19
palette,2,19
uncharitableness,1,17
spotless,1,16
protesting,1,15
ornaments,6,35
reasoned,2,21
condemned,2,23
angelic,3,30
nights,2,22
eagerness,1,9
mute,3,39
artfully,2,21
stone,15,160
lullabies,3,42
goodbye,13,178
magic,7,75
engel,1,2
south,2,24
collection,1,22
manhood,1,21
betsey,1,20
dissipated,1,19
passenger,1,18
risked,1,17
gentlest,2,17
treacherously,2,23
interfere,4,37
turban,1,13
wooden,5,49
spelling,1,11
git,2,12
able,14,146
correction,1,8
yellowish,1,7
appalling,2,19
badly,6,61
clock,9,81
voice,99,1235
anything,148,1872
make,255,3747
freshness,1,24
stockinged,1,23
nosegays,1,22
polishes,1,21
substitutes,1,20
scholars,1,19
frugal,1,18
tempests,1,17
powerlessness,1,16
unjust,4,28
creation,4,33
eatables,1,13
triumphantly,3,28
literature,6,48
approved,2,22
clara,4,12
polka,3,22
kindly,29,275
waved,15,153
intends,2,23
minutes,34,397
capped,2,13
fall,28,428
id,95,1432
sheltered,1,23
subsiding,1,22
bulls,1,21
johnsonianly,1,20
farewell,5,35
circumstances,5,29
forbid,2,22
quilted,1,16
lump,3,27
rear,1,14
mounted,4,32
distressed,3,21
windmill,1,11
glanced,19,172
glycerine,1,9
mad,8,75
displaying,3,16
search,3,40
wand,1,5
gott,4,62
impetuously,2,24
showed,29,474
backs,3,28
glimmer,1,18
inconsistencies,1,17
nosed,1,16
secretly,3,22
utterly,6,33
wane,1,13
dears,3,23
overdoing,1,11
baker,1,10
shrieks,2,16
mermaid,2,9
wholesome,8,61
droning,1,6
rapture,14,121
vanish,2,7
given,48,516
wrong,34,368
if,894,11036
womenfolk,1,24
fuel,1,23
shipping,1,22
ark,1,21
texts,1,20
embroidered,1,19
currants,2,19
action,2,18
calculated,1,16
youthful,4,40
whereby,1,14
correspondence,2,23
propose,8,54
associate,3,18
jenny,6,27
blunder,3,29
sack,1,8
susies,1,7
illustrating,1,6
ragged,3,42
love,211,3104
machinery,3,27
fighting,4,17
playing,16,206
dolce,2,25
outtalked,1,23
gods,7,38
solid,2,23
milder,1,20
unsuspected,1,19
spare,3,25
crumples,1,17
wrapper,2,17
document,2,16
toilet,2,18
difficulty,7,54
editor,3,32
sworn,1,11
console,7,68
buzz,2,11
holding,18,192
heartiest,2,24
amuse,24,250
winking,3,41
riding,8,113
kneeling,5,48
represented,3,39
actress,2,22
diplomatic,1,20
shalt,2,20
mentioning,1,18
provoke,1,17
meals,3,24
shrubbery,2,16
amusing,4,33
provocation,2,16
affections,6,56
encyclopedia,1,11
spoonful,1,10
sofas,1,9
shadow,21,217
lads,14,176
bequeaths,1,6
trifle,19,203
rooms,16,177
arm,51,717
between,32,493
shy,16,191
dreaminess,1,21
basking,1,20
deserting,1,19
palms,2,20
jeameses,1,17
generosity,2,22
murder,2,16
narrow,6,38
copybooks,1,13
impossibilities,1,12
propitiate,1,11
studies,2,15
muslins,1,9
giver,2,22
oysters,2,18
forever,19,204
poplins,1,5
seems,29,359
recesses,2,9
ill,242,2766
shone,7,71
composition,1,12
insignificant,1,11
propitious,3,14
homilies,1,9
tide,5,17
illusions,1,7
cabins,1,6
unearthly,2,12
twitched,1,4
cherie,1,3
gives,11,55
plain,20,135
trop,1,24
prose,1,23
ripples,1,22
interruption,1,21
fireside,1,20
objective,1,19
resartus,1,18
beholder,1,17
jell,2,17
pressure,1,15
roughened,1,14
deary,6,34
earnings,3,24
pines,2,12
scuppers,1,10
astonishing,3,30
blot,2,12
oppressed,2,20
breaking,5,52
hopes,27,381
plays,4,30
fond,37,485
aloud,11,112
called,86,1048
scotts,3,19
bereft,3,20
pricks,1,15
nile,1,14
deepened,1,13
greatcoat,4,15
fulness,1,11
rattle,3,13
barber,1,9
bills,5,30
rations,1,7
skirts,8,61
voraciously,1,5
pets,1,4
evening,53,532
fear,42,419
im,389,3986
north,1,21
echo,3,22
grotto,1,19
superannuated,1,18
spark,1,17
lovelornity,3,20
chaise,1,15
mantle,2,15
contenting,1,13
furnishing,1,12
awaked,1,11
porcupine,1,10
ordeal,1,9
compared,4,31
samphire,2,8
tupman,5,10
affectionate,11,87
laced,1,4
napkin,4,22
white,61,601
in,2445,29801
elephants,1,19
ristori,1,18
gull,2,18
brute,3,23
hurrycanes,1,15
ardor,3,17
peg,1,13
contrite,1,12
sweeping,3,21
mystified,1,10
nobility,4,29
blow,10,70
instructive,2,10
deggerredation,1,6
implored,3,20
article,6,57
man,142,1674
lady,121,1242
christmas,38,321
privilege,1,20
pertinaciously,1,19
didactic,1,18
hampton,2,18
birth,2,17
profanation,1,15
gasp,2,20
trot,2,19
jaws,1,12
brake,2,12
community,1,10
talisman,3,26
arrived,12,80
complain,9,63
art,23,235
vanishes,1,5
finding,25,281
account,12,131
being,144,1698
impertinent,5,46
pinnacle,1,26
reality,1,25
scatterbrain,1,24
impulsive,1,23
pedestrians,1,22
inconvenient,2,22
aggrieved,1,20
impracticable,1,19
map,1,18
curtsies,1,17
thankfully,1,16
blots,2,22
indifferent,5,43
arabian,1,13
implied,1,12
spinster,3,34
spectacle,7,63
splitting,2,10
understanding,2,9
reserved,2,25
juicy,1,6
glance,23,292
creatures,11,165
directions,3,22
glad,97,1523
school,29,355
reclaim,1,20
blase,1,19
foundation,2,20
prison,3,23
encamped,1,16
revolutionary,2,16
spartan,1,14
voluntarily,3,24
govern,1,12
alarming,2,14
dangerously,2,19
lingering,2,20
remotest,2,20
artistically,3,20
punishment,5,33
vowed,1,5
lawrence,2,17
devote,5,50
hiding,4,42
sticks,3,20
relishin,1,22
reverse,1,21
mar,1,20
gypsies,1,19
waves,2,20
prejudices,2,20
embroidery,2,23
bemoan,1,15
approves,1,14
curtis,3,17
jacket,3,23
corridor,1,11
resting,3,25
brief,4,36
flurry,7,38
hush,10,80
afar,3,25
according,6,78
managing,2,23
bare,6,57
hide,22,309
is,795,11026
affability,1,24
west,3,27
island,1,22
anglais,1,21
markets,1,20
bhaery,1,19
herein,1,18
sunsets,1,17
stocked,1,16
grundy,3,31
stableman,2,17
mounting,2,17
assuaged,1,12
glances,5,48
utterance,3,36
pictures,16,120
odd,22,169
ruins,5,52
became,21,247
hoods,1,5
early,43,540
soul,41,622
fretting,3,19
it,2455,39236
confine,1,22
farming,1,21
humblest,1,20
whence,2,20
judgment,1,18
recorded,1,17
overpraise,1,16
drawbacks,1,15
easiest,1,14
chap,2,16
slap,4,21
reveling,1,11
flora,1,10
ode,1,9
nathaniel,1,8
mat,1,7
defiantly,2,13
noses,3,29
lovingly,2,18
stuff,12,137
weather,18,228
want,143,1899
rifling,1,20
illustrated,1,19
gaiety,2,20
embroider,1,17
alpine,1,16
probably,7,31
condescension,2,15
dumbly,1,13
pen,14,84
conclusion,4,35
powdering,1,10
crazy,3,22
flattered,8,67
hockey,1,7
pestle,1,6
sugarplums,1,5
secured,2,19
taught,21,283
speedily,2,17
fairies,2,5
edibles,1,19
affects,1,18
royale,1,17
powerless,1,16
ensue,1,15
matrons,3,19
char,1,13
haunt,3,19
comparing,1,11
dozed,1,10
ceasing,1,9
laughin,1,8
jelly,15,138
improvement,1,6
sketching,4,35
admittance,1,4
blithe,4,48
crumpled,5,60
friend,95,1114
lance,1,26
kindle,1,25
toiled,2,26
painless,1,23
vanishing,2,26
promenade,5,33
handiwork,1,20
tablecloths,1,19
terms,3,24
necklaces,1,17
hearties,1,16
fairness,1,15
expressed,5,44
gesture,15,112
fib,5,45
bonnets,3,32
heres,23,191
announce,1,9
taste,22,271
watch,34,417
mended,5,56
news,22,277
comes,50,721
told,126,1829
put,210,3426
teaching,14,262
heartier,1,22
tidings,2,22
chat,1,20
employment,2,23
responded,1,18
blotted,3,29
clasped,3,21
bark,1,15
seated,3,17
scotchmen,1,13
threateningly,2,22
exertion,2,22
malaprop,2,22
studied,6,75
discreetly,2,20
champagne,2,9
terror,3,28
discovery,8,106
shame,10,68
stern,7,69
incantation,1,2
speaking,17,256
pipers,1,17
profane,1,16
penetration,1,15
daughterly,1,14
indolence,1,13
daggers,1,12
bhaers,8,40
mortyfied,1,10
allusion,1,9
basement,1,8
curiosities,1,7
sour,9,61
immensely,12,69
actor,1,4
festivities,1,3
played,26,219
may,148,1488
owing,2,28
metaphysics,2,28
esteemed,1,25
frothy,1,24
dictionary,1,23
fie,1,22
nevvy,2,28
sensation,5,45
cloth,1,19
poppy,1,18
20th,1,17
riches,1,16
reporting,1,15
imagine,11,104
curb,1,13
gasped,1,12
miles,5,59
fleet,2,17
alarmingly,2,20
note,32,283
sweetest,15,187
gesticulate,1,6
cup,7,96
smallness,1,4
understand,33,584
birthdays,1,2
papa,21,360
frightening,1,23
chillon,1,22
salle,1,21
diana,1,20
stamp,2,20
acquiesced,1,18
posts,1,17
barn,2,23
bustled,2,19
theory,3,16
fame,6,39
vigil,1,12
bill,4,28
borrow,7,51
richer,6,56
heaps,13,107
lawns,1,7
dusty,5,44
cakes,2,23
black,45,387
coming,55,576
windows,11,116
pet,20,251
valrosa,5,22
kant,1,17
orpheus,1,16
hits,1,15
sphinx,2,16
painting,1,13
bonfires,1,12
laces,2,13
heroes,5,28
porch,7,39
sin,3,26
follows:,1,7
debts,3,20
envy,9,49
hammering,3,22
circle,5,42
replaced,4,46
contented,17,172
improves,1,11
posted,1,10
hymnbook,1,9
beads,3,11
(which,1,7
cure,9,39
sincere,13,73
worrying,3,19
gentleman,94,592
liked,88,631
people,143,1253
classic,1,19
sip,1,18
clearly,1,17
bargain,8,33
hastened,2,19
models,3,18
imagination,2,15
girlish,10,57
join,10,58
vanished,20,141
occasional,6,40
prancing,4,33
chairs,9,77
something,177,1829
cut,27,289
birds,13,164
boyish,16,200
tidy,6,72
going,180,2694
irregular,1,29
clutch,2,30
bequeath,1,27
rejoice,2,30
exchange,2,27
grooms,3,28
prance,1,23
mentioned,3,28
reposeful,2,27
prosy,1,20
colds,2,24
characteristic,6,66
talks,8,60
equestrian,1,16
tenderer,1,15
tyrannical,1,14
weeks,16,196
whole,51,513
cozy,6,71
joys,9,125
sing,17,246
sweeter,7,122
stood,85,1260
surprised,26,390
household,12,223
choir,2,30
idea,48,918
hold,47,904
washing,7,92
foundations,1,22
gabbling,2,22
rocked,3,26
hazed,2,20
bars,3,26
fusss,1,17
patted,3,30
remark,9,69
mails,1,14
suffers,2,14
lion,5,34
splendors,2,22
sir,49,404
sleighing,1,9
parties,11,103
breadth,3,23
hole,6,67
potions,3,7
blast,1,4
dozen,26,340
wandered,2,21
dropped,23,382
brightness,1,24
acknowledging,1,23
immortality,2,24
emaciated,1,21
chateau,5,37
lordliness,1,19
scratched,2,25
determination,2,24
bridegrooms,1,16
object,8,46
straighten,2,16
bottom,10,65
riotous,4,44
doubtful,2,15
venice),1,10
curiosity,14,97
sunshiny,4,47
breathe,2,10
headache,7,46
male,2,6
muffings,1,4
sensible,26,387
rehearse,2,16
games,4,38
pictured,1,16
canada,1,15
bushes,3,18
attend,8,30
squeezed,5,28
drinking,2,16
blindly,3,22
governed,1,9
arrangement,9,72
somebody,9,71
unknown,3,17
reply,21,196
innocent,17,164
impressed,7,74
ittle,1,2
sit,38,457
congregate,1,20
sink,1,19
flounces,1,18
entrenching,1,17
mamas,1,16
strangest,1,15
purrers,1,14
squalled,2,16
directing,1,12
intensely,2,17
flatteringly,1,10
fantastically,1,9
rustled,3,26
fern,2,21
ours,9,88
suburb,1,5
gate,21,194
passing,8,100
corner,41,470
looking,177,2042
calmer,1,30
beholders,1,29
clarifying,1,28
handled,1,27
illuminated,4,33
icily,1,25
female,1,24
homemade,2,25
hitch,1,22
capacious,2,28
professors,9,94
reliving,1,19
overhearing,2,26
combed,1,17
aching,6,52
mortally,3,45
secures,1,14
curl,6,52
thunder,3,35
couple,11,109
peacock,3,29
scrape,10,91
silvery,5,64
witchs,1,7
charms,5,59
roof,9,143
manfully,6,98
therell,3,53
rattled,2,28
stretched,7,130
dreamers,1,30
recumbent,1,29
prut,4,35
lumber,1,27
church,5,39
barricade,4,38
upholsterer,1,24
spots,1,23
instinctively,5,46
vacant,1,21
greatheart,1,20
prairies,1,19
reader,5,53
ignoring,2,31
climb,5,41
dripping,2,16
unspeakable,2,23
unsatisfactory,2,20
explosion,3,36
greatest,9,83
adventures,9,95
forlornly,3,32
cellar,6,49
ask,80,1210
merry,24,296
before,212,3603
disappointment,9,198
both,140,2878
complaining,3,21
cried,154,2862
enthusiasms,1,30
reside,1,29
gingolf,1,28
beseechingly,2,28
sharpened,2,28
giants,1,25
incident,1,24
wonderschones,1,23
baron,2,27
votre,1,21
thickly,1,20
coupe,1,19
mores,1,18
madames,1,17
unexpectedly,4,35
regrets,3,33
snodgrass,11,24
honeysuckle,2,15
whisper,9,89
drum,1,11
desired,10,132
goes,30,374
suffered,6,34
merrier,1,7
ach,2,29
destruction,2,19
letter,53,747
six,25,409
found,140,2702
fussy,3,29
trickling,1,25
kindred,2,25
distaff,1,23
owed,2,26
dashwood,15,35
laundry,1,20
peeps,3,28
shaved,1,18
northbury,2,22
rembrandt,1,16
peek,1,15
ninepence,1,14
september,1,13
unconscious,25,161
welcomes,1,11
remorsefully,2,22
sounding,3,22
resentment,2,9
imps,1,7
cents,1,6
stool,4,42
grim,8,93
modestly,5,36
take,202,2865
winter,25,373
complacent,1,21
maritime,1,20
goats,1,19
ponies,5,24
unmasked,1,17
grin,1,16
engineers,1,15
abrupt,2,15
shipbuilding,1,13
attempted,1,12
restraint,1,11
peaks,1,10
deed,1,9
underwent,1,8
anecdotes,1,7
careful,10,93
tied,17,162
relative,1,4
lucky,6,76
collecting,3,26
heroically,3,24
bushel,1,29
valentines,1,28
naughtinesses,1,27
boldest,1,26
reveries,1,25
depict,1,24
invents,1,23
loverly,2,23
infants,3,27
undiminished,1,20
feminine,8,66
rook,1,18
neatly,4,34
wardrobes,1,16
france,3,35
earned,7,56
schooner,1,13
understood,8,66
easier,11,117
clash,2,23
overtures,1,9
pluck,1,8
heliotrope,2,12
wretch,3,29
array,8,120
issued,3,39
fit,30,419
letters,44,850
year,40,730
nevertheless,4,28
tussle,1,24
unmoved,1,23
corsica,1,22
space,1,21
asylums,1,20
uncontrollable,1,19
chatting,4,26
procured,1,17
crayon,2,19
uphold,1,15
accounts,7,53
stores,5,53
november,3,21
chirp,3,28
pupil,5,64
yankees,3,11
food,8,81
bolder,1,7
paths,2,26
fluttering,2,8
jingling,1,4
lifted,15,196
baby,29,417
elder,8,97
figs,1,36
providence,1,35
vaults,1,34
retaliate,1,33
laddie,1,32
gushing,1,31
submitted,2,35
madonnas,1,29
ingenious,2,36
tempestuously,2,35
stoop,3,42
hardened,2,30
placid,4,53
tapping,3,46
medal,1,22
rejoiced,5,71
exile,2,22
friendliest,3,44
meal,2,29
civil,3,50
relief,14,175
earwiggy,1,15
former,7,144
shivering,1,13
hatchet,1,12
caress,2,26
virtue,12,200
sins,8,124
lad,14,262
checked,4,65
vevay,6,123
bashful,12,210
sofa,40,758
prouder,5,118
either,19,443
room,120,2777
worshipers,1,32
airily,1,31
heights,1,30
duration,1,29
extravagances,1,28
frail,6,50
illustration,2,29
pecked,1,25
beware,1,24
cent,1,23
risks,1,22
aspect,5,51
sorely,4,49
nods,3,45
gambled,1,18
hatbrims,1,17
tumbles,1,16
improved,14,191
acting,3,29
sewed,7,66
disobedience,1,12
sums,2,12
chirping,2,29
adopt,2,24
peep,9,148
halfway,2,18
imp,2,29
melody,5,73
trotted,2,28
muttered,13,228
there,388,8350
likes,28,574
attentively,1,18
companionless,1,17
prevoking,1,16
franca,1,15
sufferers,1,14
dundee,1,13
lambs,5,16
extravagance,2,19
fix,1,10
complicate,1,9
deaconed,1,8
furbish,1,7
introduced,11,79
hunger,1,5
shoulders,19,147
mean,83,654
lying,13,107
jo,1247,12389
whirlpool,1,22
confectionery,1,21
kindlier,1,20
surprises,1,19
swimmingly,1,18
winged,3,20
appealed,1,16
commandments,1,15
views,3,24
presented,4,25
breathlessly,3,16
limeless,1,11
stand,23,145
spasm,1,9
excellent,16,107
russet,2,9
dividing,1,6
mrs,244,2436
tragedy,6,51
warmly,12,146
lecture,25,309
shook,41,538
posed,1,18
breaths,1,17
hovels,1,16
joneses,1,15
marplot,2,16
disguised,1,13
mustaches,1,12
eloquence,6,33
resolute,3,21
wider,2,14
cryin,1,8
desert,4,24
humility,4,34
ignominious,1,5
fears,14,132
bending,3,19
custom,2,14
thinks,7,56
fishballs,1,19
guided,1,18
tropical,1,17
stocking,1,16
haunting,1,15
partake,3,23
reserve,2,17
namely,1,12
undertaking,1,11
overhead,5,45
reigned,3,21
enlivened,2,18
snub,3,11
snows,1,6
fallen,16,168
effort,18,173
bread,27,209
regular,27,277
better,169,2345
regent,1,22
avoid,3,24
blind,6,35
droll,11,54
significant,2,23
grater,1,17
owned,2,23
heaviest,1,15
stamina,1,14
overdo,1,13
finally,5,56
woe,7,68
corned,1,10
base,2,22
style,27,301
surrounded,5,37
infirm,1,6
natural,36,530
studying,13,198
universal,2,17
loving,41,626
clasp,2,23
schoolbooks,1,21
flowerpot,1,20
untiring,1,19
dotted,1,18
scotch,1,17
ariadne,1,16
desperation,2,16
buggy,1,14
petition,1,13
cushions,2,13
root,1,11
approving,10,60
espied,1,9
fool,9,59
conceited,2,8
friendship,11,99
hooked,1,5
dora,2,5
crept,9,53
act,23,216
satisfied,47,596
loitering,1,28
hopeless,1,27
charred,1,26
crimes,1,25
tudors,1,24
null,1,23
sunshade,1,22
meat,2,25
handles,1,20
whatnot,1,19
pieces,3,29
hobbling,1,17
christ,1,16
string,7,57
mutter,1,14
hysterically,1,13
circulating,1,12
river),1,11
bewildered,10,85
intimate,2,10
deficiencies,2,25
staying,2,26
oui,1,6
received,31,450
pillow,22,394
ashamed,38,572
carrying,3,48
eyed,9,130
hunter,1,32
error,1,31
fiction,2,32
idiots,1,29
flames,2,33
knot,2,31
prosing,1,26
deranged,1,25
saltspoons,1,24
brewing,2,24
wheedle,2,27
blade,1,21
tomb,4,46
narrowly,2,32
employing,1,18
cries,2,22
october,3,39
holy,1,15
class,7,92
blankets,2,14
rang,6,53
sociable,4,65
groves,2,15
deep,16,254
caricatures,2,13
redowa,2,32
maroon,1,6
renouncing,1,5
resolved,22,430
drew,25,468
maiden,7,169
tiresome,2,22
nails,1,26
dragging,1,25
huskily,1,24
humming,3,29
journal,2,23
skeleton,1,21
blondchen,1,20
imperial,1,19
vellum,1,18
monstrosities,1,17
bud,3,22
perseverance,1,15
job,2,15
burney,1,13
hospitable,8,90
weds,1,11
ruche,1,10
stirred,4,41
modesty,1,8
dislike,2,22
furnish,1,6
desires,3,47
cloud,7,86
theres,46,653
sunshine,27,465
rolling,3,39
fanned,1,24
pleasurable,1,23
darns,1,22
downward,1,21
misses,3,26
heinrich,1,19
deer,4,27
welcomed,4,38
loose,2,22
owes,1,15
regain,1,14
rogue,1,13
indignant,3,28
simply,7,68
scarlet,17,168
snowy,5,28
amazement,6,59
outlay,2,22
quaver,2,12
collect,2,22
reproving,1,4
examining,3,44
proposed,16,257
pretty,122,2166
dandelions,1,21
fringed,2,22
weaker,2,21
shoot,1,18
jokingly,1,17
bask,1,16
sacrificed,4,24
headless,2,21
spoiling,3,24
highness,1,12
perplexed,2,17
repented,1,10
(not,2,17
chatted,4,24
next,90,801
tremendously,3,30
delay,9,93
crimson,5,61
lap,21,291
break,16,224
know,317,4545
preceptor,1,18
bach,1,17
grudge,1,16
involuntarily,4,21
waistcoats,1,14
henshaw,1,13
rank,4,26
merci,1,11
twinkled,3,23
mischievously,1,9
bug,1,8
